P1	P2
850320	855184
850320	855186
850320	855190
850320	855221
850320	855222
850320	855248
850320	855260
850320	855262
850320	855263
850320	855265
850320	855270
850320	855276
850320	855282
850320	855283
850320	855287
850320	855298
850320	855302
850320	855305
850320	855306
850320	855319
850320	855330
850320	855362
850320	855368
850320	855386
850320	855389
850320	855401
850320	855406
850320	855410
850320	855414
850320	855415
850320	855426
850320	855427
850320	855440
850320	855443
850320	855447
850320	855462
850320	855466
850320	855475
850320	855480
850320	855481
850320	855490
850320	855512
850320	855514
850320	855540
850320	855544
850320	855553
850320	855560
850320	855561
850320	855566
850320	855569
850320	855573
850320	855580
850320	855587
850320	855625
850320	855626
850320	855643
850320	855645
850320	855652
850320	855653
850320	855655
850320	855656
850320	855659
850320	855660
850320	855661
850320	855675
850320	855683
850320	855700
850320	855701
850320	855710
850320	855717
850320	855722
850320	855727
850320	855729
850320	855731
850320	855732
850320	855742
850320	855756
850320	855762
850320	855767
850320	855773
850320	855782
850320	855785
850320	855787
850320	855824
850320	855825
850320	855826
850320	855832
850320	855841
850320	855842
850320	855857
850320	855876
850320	855881
850320	855883
850320	855888
850320	855890
850320	855903
850320	855933
850320	855960
850320	855969
850320	855972
850320	855974
850320	855991
850320	855997
850320	856010
850320	856011
850320	856014
850320	856024
850320	856026
850320	856038
850320	856052
850320	856070
850320	856092
850320	856096
850320	856128
850320	856131
850320	856134
850320	856140
850320	856156
850320	856163
850320	856175
850320	856176
850320	856187
850320	856197
850320	856214
850320	856217
850320	856220
850320	856225
850320	856229
850320	856247
850320	856250
850320	856262
850320	856264
850320	856268
850320	856271
850320	856281
850320	856302
850320	856306
850320	856312
850320	856313
850320	856317
850320	856318
850320	856319
850320	856329
850320	856337
850320	856352
850320	856354
850320	856360
850320	856371
850320	856375
850320	856388
850320	856395
850320	856399
850320	856401
850320	856409
850320	856410
850320	856420
850320	856424
850320	856432
850320	856437
850320	856440
850320	856454
850320	856460
850320	856471
850320	856475
850320	856483
850320	856507
850320	856517
850320	856523
850320	856544
850320	856547
850320	856567
850320	856580
850320	856581
850320	856599
850320	856600
850320	856606
850320	856607
850320	856610
850320	856636
850320	856642
850320	856656
850320	856659
850320	856667
850320	856677
850320	856686
850320	856687
850320	856715
850320	856738
850320	856740
850320	856744
850320	856751
850320	856752
850320	856753
850320	856765
850320	856767
850320	856772
850320	856782
850320	856784
850320	856785
850320	856791
850320	856792
850320	856797
850320	856802
850320	856803
850320	856805
850320	856824
850320	856830
850320	856832
850320	856836
850320	856839
850320	856841
850320	856848
850320	856852
850320	856853
850320	856855
850320	856856
850320	856863
850320	856868
850320	856873
850320	856884
850320	856889
850320	856910
850320	856925
850320	1466422
850320	1466432
850320	1466480
850320	1466493
850320	1466530
850320	2732686
850322	851002
850322	851551
850322	852124
850322	852215
850322	852302
850322	853663
850322	855492
850323	382
850323	852276
850323	854353
850324	853758
850324	853794
850324	854072
850324	854407
850325	850347
850325	850436
850325	850636
850325	850713
850325	850767
850325	850878
850325	850903
850325	850930
850325	850950
850325	851025
850325	851076
850325	851142
850325	851259
850325	851407
850325	851468
850325	851482
850325	851680
850325	851761
850325	851815
850325	851839
850325	851846
850325	851957
850325	852030
850325	852049
850325	852079
850325	852116
850325	852331
850325	852348
850325	852351
850325	852423
850325	852483
850325	852660
850325	852720
850325	852897
850325	852986
850325	853053
850325	853153
850325	853164
850325	853186
850325	853223
850325	853260
850325	853423
850325	853434
850325	853478
850325	853544
850325	853682
850325	853719
850325	853744
850325	853816
850325	853853
850325	853928
850325	853958
850325	853984
850325	854020
850325	854383
850325	854387
850325	854398
850325	854465
850325	854481
850325	854507
850325	854542
850325	854844
850325	854867
850325	854978
850325	855073
850325	855101
850325	855144
850325	855204
850325	855538
850325	855541
850325	855561
850325	855640
850325	855756
850325	855765
850325	855827
850325	855860
850325	855873
850325	855929
850325	855979
850325	856027
850325	856030
850325	856031
850325	856052
850325	856081
850325	856159
850325	856191
850325	856382
850325	856418
850325	856420
850325	856480
850325	856520
850325	856613
850325	856713
850325	856738
850325	856807
850325	856854
850326	850422
850326	850728
850326	850820
850326	850872
850326	850889
850326	850919
850326	850920
850326	850951
850326	851125
850326	851154
850326	851369
850326	851548
850326	851575
850326	851893
850326	851924
850326	852319
850326	852982
850326	853029
850326	853048
850326	853335
850326	853673
850326	853700
850326	853860
850326	853934
850326	854152
850326	854213
850326	854739
850326	855104
850326	855269
850326	855591
850326	855977
850326	856000
850326	856195
850326	856219
850326	856228
850326	856255
850326	856415
850326	856476
850326	856603
850326	856815
850326	9164894
850326	9164920
850326	9164923
850326	9164931
850326	9164932
850326	9164980
850326	9164981
850326	9164985
850327	850733
850327	850877
850327	851394
850327	851723
850327	851787
850327	851810
850327	851811
850327	852001
850327	852294
850327	852943
850327	854915
850327	856154
850327	856908
850328	850429
850328	850440
850328	850506
850328	850545
850328	850574
850328	850712
850328	850718
850328	850728
850328	850734
850328	850774
850328	850897
850328	850903
850328	850907
850328	851196
850328	851407
850328	851487
850328	851495
850328	851647
850328	851701
850328	851754
850328	851781
850328	851884
850328	852002
850328	852077
850328	852122
850328	852206
850328	852254
850328	852276
850328	852532
850328	852606
850328	852655
850328	852702
850328	852794
850328	852852
850328	852969
850328	852980
850328	852984
850328	853100
850328	853153
850328	853293
850328	853422
850328	853478
850328	853513
850328	853522
850328	853529
850328	853538
850328	853539
850328	853789
850328	853906
850328	853928
850328	853958
850328	854085
850328	854150
850328	854191
850328	854223
850328	854240
850328	854327
850328	854363
850328	854439
850328	854481
850328	854507
850328	854525
850328	854531
850328	854678
850328	854718
850328	854826
850328	854879
850328	854889
850328	854915
850328	855005
850328	855012
850328	855033
850328	855076
850328	855077
850328	855164
850328	855169
850328	855238
850328	855339
850328	855569
850328	855616
850328	855618
850328	855633
850328	855646
850328	855835
850328	855844
850328	855859
850328	855948
850328	855979
850328	856129
850328	856159
850328	856263
850328	856329
850328	856410
850328	856480
850328	856520
850328	856530
850328	856536
850328	856648
850328	856715
850328	856724
850328	856736
850328	856769
850328	856832
850328	856854
850328	856856
850328	856924
850329	850424
850329	850442
850329	850760
850329	851415
850329	851559
850329	851903
850329	852053
850329	852184
850329	852492
850329	852555
850329	852726
850329	852750
850329	852860
850329	852996
850329	853489
850329	853743
850329	853985
850329	854106
850329	854192
850329	854345
850329	855139
850329	855485
850329	855661
850329	855706
850329	855725
850329	855744
850329	855974
850329	856183
850329	856297
850329	856437
850329	856455
850329	856743
850329	856848
850330	850367
850330	850636
850330	850639
850330	850808
850330	850998
850330	851202
850330	851216
850330	851259
850330	851565
850330	851680
850330	851742
850330	852169
850330	852415
850330	852499
850330	852961
850330	853756
850330	853770
850330	853893
850330	853976
850330	854182
850330	854647
850330	855171
850330	855272
850330	855425
850330	855442
850330	855450
850330	855454
850330	855649
850330	855667
850330	855673
850330	856069
850330	856117
850330	856134
850330	856754
850330	856854
850330	856892
850331	853149
850332	850331
850332	855716
850333	850330
850333	850369
850333	850376
850333	850400
850333	850411
850333	850502
850333	850519
850333	850646
850333	850759
850333	851056
850333	851087
850333	851152
850333	851215
850333	851226
850333	851254
850333	851282
850333	851314
850333	851334
850333	851366
850333	851869
850333	851891
850333	852121
850333	852142
850333	852235
850333	852324
850333	852403
850333	852446
850333	852456
850333	852644
850333	852951
850333	853201
850333	853286
850333	853325
850333	853344
850333	853405
850333	853558
850333	853569
850333	853581
850333	853604
850333	853800
850333	853861
850333	853912
850333	854057
850333	854090
850333	854181
850333	854205
850333	854310
850333	854373
850333	854542
850333	854772
850333	854785
850333	854796
850333	854892
850333	854914
850333	854957
850333	854970
850333	855003
850333	855029
850333	855205
850333	855619
850333	855842
850333	855863
850333	855874
850333	856029
850333	856131
850333	856327
850333	856386
850333	856421
850333	856535
850333	856589
850333	856748
850333	856819
850334	850322
850334	850358
850334	850538
850334	850585
850334	850744
850334	850749
850334	851024
850334	851029
850334	851197
850334	851373
850334	851558
850334	851587
850334	851672
850334	851740
850334	851990
850334	852119
850334	852271
850334	852423
850334	852569
850334	852606
850334	852904
850334	853146
850334	853252
850334	853525
850334	853539
850334	853554
850334	853560
850334	853576
850334	853654
850334	853771
850334	853922
850334	853945
850334	854309
850334	854877
850334	854940
850334	855171
850334	855449
850334	855515
850334	855555
850334	855609
850334	855618
850334	855624
850334	855704
850334	856012
850334	856076
850334	856123
850334	856507
850334	856674
850334	856793
850338	850581
850338	852744
850338	853976
850338	856011
850338	856309
850339	850548
850339	851850
850339	852122
850340	851850
850340	851851
850342	851738
850342	852875
850342	853463
850342	853912
850343	853938
850343	854425
850343	855968
850343	856511
850343	856774
850344	850349
850344	850377
850344	850430
850344	850440
850344	850447
850344	850521
850344	850540
850344	850597
850344	850714
850344	850792
850344	850879
850344	850897
850344	850907
850344	850941
850344	850966
850344	850995
850344	851071
850344	851112
850344	851115
850344	851126
850344	851135
850344	851191
850344	851209
850344	851212
850344	851263
850344	851441
850344	851457
850344	851521
850344	851542
850344	851549
850344	851554
850344	851567
850344	851577
850344	851648
850344	851666
850344	851701
850344	851714
850344	851724
850344	851734
850344	851737
850344	851740
850344	851754
850344	851788
850344	851803
850344	851811
850344	851935
850344	851962
850344	851967
850344	851975
850344	852001
850344	852049
850344	852106
850344	852145
850344	852265
850344	852275
850344	852294
850344	852295
850344	852321
850344	852349
850344	852365
850344	852376
850344	852385
850344	852392
850344	852494
850344	852532
850344	852607
850344	852655
850344	852702
850344	852708
850344	852709
850344	852713
850344	852750
850344	852763
850344	852785
850344	852794
850344	852814
850344	852822
850344	852854
850344	852864
850344	852881
850344	852969
850344	852984
850344	853031
850344	853091
850344	853096
850344	853100
850344	853113
850344	853144
850344	853260
850344	853275
850344	853280
850344	853293
850344	853318
850344	853327
850344	853353
850344	853371
850344	853400
850344	853401
850344	853422
850344	853439
850344	853450
850344	853500
850344	853516
850344	853566
850344	853568
850344	853610
850344	853718
850344	853747
850344	853760
850344	853794
850344	853809
850344	853818
850344	853957
850344	854079
850344	854150
850344	854158
850344	854162
850344	854179
850344	854191
850344	854223
850344	854240
850344	854247
850344	854309
850344	854361
850344	854370
850344	854373
850344	854384
850344	854480
850344	854531
850344	854550
850344	854797
850344	854809
850344	854879
850344	854929
850344	854941
850344	854976
850344	854980
850344	855054
850344	855067
850344	855082
850344	855101
850344	855102
850344	855143
850344	855217
850344	855228
850344	855238
850344	855263
850344	855264
850344	855271
850344	855404
850344	855409
850344	855418
850344	855420
850344	855448
850344	855450
850344	855471
850344	855496
850344	855515
850344	855522
850344	855569
850344	855575
850344	855616
850344	855640
850344	855673
850344	855708
850344	855744
850344	855753
850344	855787
850344	855788
850344	855822
850344	855835
850344	855875
850344	855907
850344	855938
850344	856021
850344	856060
850344	856062
850344	856066
850344	856084
850344	856089
850344	856090
850344	856099
850344	856105
850344	856129
850344	856148
850344	856236
850344	856237
850344	856254
850344	856263
850344	856359
850344	856387
850344	856404
850344	856426
850344	856456
850344	856559
850344	856598
850344	856607
850344	856648
850344	856674
850344	856696
850344	856715
850344	856724
850344	856736
850344	856739
850344	856817
850344	856831
850344	856887
850344	856911
850344	856920
850344	856925
850344	1466445
850345	850614
850345	850747
850345	850930
850345	851373
850345	851660
850345	851676
850345	851996
850345	852452
850345	852606
850345	853395
850345	853554
850345	853922
850345	854999
850345	855224
850345	855512
850345	855819
850345	855998
850345	856236
850345	856461
850345	856507
850345	856648
850345	856687
850346	6732
850346	850298
850346	850504
850346	850658
850346	850756
850346	850776
850346	850894
850346	851025
850346	851027
850346	851152
850346	851261
850346	851440
850346	851475
850346	851548
850346	851665
850346	851704
850346	851716
850346	851737
850346	851884
850346	851962
850346	851988
850346	852222
850346	852263
850346	852308
850346	852465
850346	852773
850346	852870
850346	852876
850346	853016
850346	853146
850346	853587
850346	853610
850346	853718
850346	853847
850346	853902
850346	854082
850346	854153
850346	854158
850346	854162
850346	854191
850346	854256
850346	854771
850346	854940
850346	855256
850346	855468
850346	855583
850346	855611
850346	855613
850346	855728
850346	855745
850346	856307
850346	856572
850346	856677
850346	856746
850346	856911
850347	850443
850347	850504
850347	850506
850347	850598
850347	850620
850347	850744
850347	850853
